Survived,Sex,Age,SibSp,Parch,Fare,Pclass_1,Pclass_2,Embarked_C,Embarked_Q,Title_1,Title_2,Title_3,Title_4,Title_5
0.0,0,14.0,5,2,46,0,0,0,0,1,0,0,0,0
0.0,0,61.0,0,0,32,1,0,0,0,1,0,0,0,0
0.0,0,18.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,54.0,1,3,23,0,1,0,0,0,0,1,0,0
0.0,0,6.0,3,1,21,0,0,0,0,0,0,0,1,0
0.0,0,34.0,1,1,14,0,0,0,0,1,0,0,0,0
0.0,1,24.0,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,25.0,1,2,41,0,1,1,0,1,0,0,0,0
1.0,1,13.0,0,1,19,0,1,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
0.0,0,31.0,1,1,37,0,1,1,0,1,0,0,0,0
1.0,1,24.0,1,2,65,0,1,0,0,0,1,0,0,0
0.0,0,18.0,1,1,7,0,0,0,0,1,0,0,0,0
0.0,0,65.0,0,0,7,0,0,0,1,1,0,0,0,0
0.0,1,21.0,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,1,1,0,0,0,0
0.0,1,6.0,4,2,31,0,0,0,0,0,1,0,0,0
0.0,0,27.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,23.0,0,0,10,0,1,0,0,0,0,0,0,1
0.0,0,25.0,0,0,10,0,1,0,0,1,0,0,0,0
0.0,0,57.0,0,0,12,0,1,0,1,0,0,0,0,1
1.0,1,25.0,1,0,55,1,0,1,0,0,0,1,0,0
1.0,1,4.0,0,2,22,0,0,0,0,0,1,0,0,0
0.0,0,30.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,20.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,0,27.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,1,32.326530612244895,1,9,69,0,0,0,0,0,0,1,0,0
1.0,0,28.318910256410255,0,0,7,0,0,0,1,1,0,0,0,0
1.0,0,62.0,0,0,10,0,1,0,0,1,0,0,0,0
1.0,0,25.0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,34.0,1,0,26,0,1,0,0,1,0,0,0,0
0.0,0,28.318910256410255,8,2,69,0,0,0,0,1,0,0,0,0
0.0,0,42.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,48.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,1,30.0,0,0,13,0,1,0,0,0,0,1,0,0
0.0,0,18.0,0,0,10,0,1,0,0,1,0,0,0,0
0.0,0,41.0,1,0,51,1,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
1.0,0,42.0,0,0,26,1,0,0,0,1,0,0,0,0
1.0,1,2.0,1,1,26,0,1,0,0,0,1,0,0,0
0.0,0,41.45075757575758,0,0,42,1,0,0,0,1,0,0,0,0
1.0,1,48.0,1,0,39,1,0,1,0,0,0,0,0,1
0.0,0,7.0,4,1,39,0,0,0,0,0,0,0,1,0
0.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
0.0,0,9.0,4,2,31,0,0,0,0,0,0,0,1,0
0.0,0,32.0,0,0,22,0,0,0,0,1,0,0,0,0
1.0,1,24.0,0,0,7,0,0,0,1,0,1,0,0,0
1.0,1,23.0,0,0,13,0,1,1,0,0,0,1,0,0
1.0,1,24.0,0,3,19,0,0,1,0,0,0,1,0,0
1.0,1,26.0,1,0,136,1,0,1,0,0,0,1,0,0
1.0,1,31.0,0,0,8,0,0,0,0,0,0,1,0,0
1.0,1,37.0,1,0,90,1,0,0,1,0,0,1,0,0
1.0,0,22.0,0,0,7,0,0,1,0,1,0,0,0,0
1.0,0,42.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
1.0,1,30.0,0,0,93,1,0,0,0,0,1,0,0,0
1.0,1,22.0,1,1,29,0,1,0,0,0,0,1,0,0
1.0,1,22.0,0,1,59,1,0,1,0,0,1,0,0,0
1.0,1,22.0,1,0,13,0,0,0,0,0,0,1,0,0
1.0,0,34.0,0,0,26,1,0,0,0,1,0,0,0,0
1.0,1,26.0,1,1,22,0,0,0,0,0,0,1,0,0
1.0,1,17.360841747572817,1,1,22,0,0,1,0,0,1,0,0,0
1.0,0,45.0,0,0,26,1,0,0,0,1,0,0,0,0
1.0,1,26.0,0,0,78,1,0,0,0,0,1,0,0,0
0.0,1,18.0,1,0,17,0,0,0,0,0,0,1,0,0
1.0,1,26.0,0,0,13,0,1,0,0,0,1,0,0,0
0.0,0,45.0,1,0,83,1,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,1,1,0,0,0,0
0.0,1,17.360841747572817,0,0,7,0,0,0,0,0,1,0,0,0
1.0,0,0.9167,1,2,151,1,0,0,0,0,0,0,1,0
1.0,1,30.0,0,0,106,1,0,1,0,0,1,0,0,0
0.0,0,39.0,0,2,7,0,0,1,0,1,0,0,0,0
0.0,0,34.0,1,0,26,0,1,0,0,1,0,0,0,0
0.0,0,20.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,0.1667,1,2,20,0,0,0,0,0,1,0,0,0
1.0,0,41.45075757575758,0,0,26,1,0,0,0,1,0,0,0,0
1.0,1,48.0,1,3,262,1,0,1,0,0,0,1,0,0
1.0,0,26.0,0,0,18,0,0,1,0,1,0,0,0,0
1.0,0,14.0,0,0,9,0,0,0,0,1,0,0,0,0
0.0,0,70.0,1,1,71,1,0,0,0,0,0,0,0,1
0.0,0,25.0,0,0,13,0,1,0,0,1,0,0,0,0
1.0,0,34.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,32.5,0,0,9,0,0,0,0,1,0,0,0,0
1.0,0,41.45075757575758,0,0,26,1,0,0,0,1,0,0,0,0
1.0,0,39.0,0,1,13,0,0,1,0,1,0,0,0,0
0.0,0,24.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,1,45.0,0,0,7,0,0,0,0,0,1,0,0,0
1.0,1,76.0,1,0,78,1,0,0,0,0,0,1,0,0
0.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
1.0,1,31.0,1,1,26,0,1,0,0,0,0,1,0,0
0.0,0,6.0900891891891895,1,2,23,0,0,0,0,0,0,0,1,0
0.0,0,20.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,22.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,23.0,0,0,7,0,0,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,14,0,0,1,0,1,0,0,0,0
0.0,0,5.0,4,2,31,0,0,0,0,0,0,0,1,0
0.0,0,29.0,0,0,30,1,0,0,0,1,0,0,0,0
1.0,1,9.0,1,1,15,0,0,1,0,0,1,0,0,0
0.0,0,56.0,0,0,30,1,0,1,0,1,0,0,0,0
0.0,0,28.5,0,0,16,0,0,0,0,1,0,0,0,0
0.0,0,36.0,0,0,12,0,1,1,0,1,0,0,0,0
0.0,0,48.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,29.0,1,0,66,1,0,0,0,1,0,0,0,0
1.0,1,45.0,0,1,63,1,0,1,0,0,0,1,0,0
1.0,1,42.0,1,0,26,0,1,0,0,0,0,1,0,0
1.0,1,44.0,0,1,57,1,0,1,0,0,0,1,0,0
0.0,0,27.0,0,0,15,0,1,1,0,1,0,0,0,0
1.0,1,24.0,0,0,69,1,0,1,0,0,1,0,0,0
0.0,0,9.0,5,2,46,0,0,0,0,0,0,0,1,0
1.0,1,30.0,0,0,12,0,1,0,1,0,1,0,0,0
1.0,0,25.0,1,0,7,0,0,0,0,1,0,0,0,0
0.0,0,17.0,0,0,73,0,1,0,0,1,0,0,0,0
1.0,1,47.0,1,0,7,0,0,0,0,0,0,1,0,0
1.0,0,48.0,0,0,26,1,0,0,0,1,0,0,0,0
0.0,0,36.0,1,0,78,1,0,0,0,1,0,0,0,0
0.0,0,36.0,1,1,24,0,0,0,0,1,0,0,0,0
1.0,1,21.0,0,1,21,0,1,0,0,0,1,0,0,0
0.0,0,34.0,0,0,13,0,1,0,0,1,0,0,0,0
1.0,1,22.0,1,1,12,0,0,0,0,0,0,1,0,0
0.0,0,18.0,0,0,11,0,1,0,0,1,0,0,0,0
1.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,19.0,1,0,53,1,0,0,0,1,0,0,0,0
0.0,1,26.0,0,2,13,0,0,0,0,0,0,1,0,0
1.0,1,20.0,0,0,36,0,1,0,0,0,1,0,0,0
0.0,1,21.0,1,0,9,0,0,0,0,0,1,0,0,0
1.0,1,35.0,1,0,57,1,0,1,0,0,0,1,0,0
0.0,1,9.0,3,2,27,0,0,0,0,0,1,0,0,0
0.0,0,40.5,0,0,7,0,0,0,1,1,0,0,0,0
0.0,0,24.0,1,0,60,1,0,0,0,1,0,0,0,0
0.0,0,30.0,0,0,45,1,0,0,0,1,0,0,0,0
0.0,0,62.0,0,0,26,1,0,0,0,1,0,0,0,0
0.0,0,34.0,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,33.0,3,0,15,0,0,0,0,0,0,1,0,0
0.0,0,26.0,2,0,8,0,0,0,0,1,0,0,0,0
0.0,0,21.0,0,0,16,0,0,0,0,1,0,0,0,0
0.0,1,17.360841747572817,3,1,25,0,0,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,24.0,1,0,15,0,0,0,0,0,0,1,0,0
1.0,1,18.0,0,2,13,0,1,0,0,0,1,0,0,0
0.0,0,18.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,17.0,0,0,8,0,0,0,0,1,0,0,0,0
1.0,0,31.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,45.0,0,0,262,1,0,1,0,0,1,0,0,0
0.0,0,43.0,0,1,21,0,1,0,0,1,0,0,0,0
0.0,1,36.0,0,2,12,0,0,0,0,0,0,1,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,42.0,0,1,8,0,0,0,0,1,0,0,0,0
1.0,1,18.0,0,0,8,0,0,0,0,0,1,0,0,0
1.0,1,64.0,0,2,83,1,0,1,0,0,0,1,0,0
0.0,0,36.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,1,1,0,0,0,0
1.0,1,39.0,1,1,110,1,0,1,0,0,0,1,0,0
1.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
1.0,1,33.0,0,0,27,1,0,1,0,0,1,0,0,0
1.0,1,49.0,1,0,76,1,0,1,0,0,0,1,0,0
0.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
0.0,1,28.0,0,0,7,0,0,0,0,0,1,0,0,0
0.0,0,27.0,0,0,13,0,1,0,0,0,0,0,0,1
0.0,0,60.0,1,1,39,0,1,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
0.0,1,14.5,1,0,14,0,0,1,0,0,1,0,0,0
1.0,1,30.0,0,0,13,0,1,0,0,0,1,0,0,0
1.0,1,55.0,0,0,27,1,0,1,0,0,0,1,0,0
0.0,0,28.318910256410255,0,0,56,0,0,0,0,1,0,0,0,0
0.0,0,24.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,0,27.0,0,0,6,0,0,0,0,1,0,0,0,0
0.0,0,45.0,0,0,35,1,0,0,0,1,0,0,0,0
1.0,1,43.0,1,0,55,1,0,1,0,0,0,1,0,0
1.0,1,32.0,0,0,76,1,0,1,0,0,1,0,0,0
0.0,0,31.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,16.0,0,0,9,0,0,0,0,1,0,0,0,0
0.0,0,29.0,1,0,27,0,1,1,0,1,0,0,0,0
1.0,1,39.0,1,1,79,1,0,0,0,0,0,1,0,0
0.0,0,41.45075757575758,0,0,26,1,0,0,0,1,0,0,0,0
0.0,0,21.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,58.0,0,0,26,1,0,0,0,0,1,0,0,0
0.0,0,36.0,1,2,27,0,1,0,0,1,0,0,0,0
0.0,0,40.0,1,6,46,0,0,0,0,1,0,0,0,0
0.0,0,24.0,0,0,9,0,0,0,0,1,0,0,0,0
1.0,0,21.0,0,1,61,1,0,1,0,1,0,0,0,0
0.0,0,28.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,41.45075757575758,0,0,50,1,0,0,0,1,0,0,0,0
1.0,1,18.0,1,0,60,1,0,0,0,0,0,1,0,0
1.0,1,25.0,1,1,30,0,1,0,0,0,1,0,0,0
1.0,1,30.0,0,0,6,0,0,0,1,0,1,0,0,0
0.0,0,28.0,0,1,33,0,1,0,0,0,0,0,0,1
0.0,0,44.0,1,0,26,0,1,0,0,1,0,0,0,0
0.0,0,32.346715328467155,0,0,0,0,1,0,0,1,0,0,0,0
1.0,0,28.318910256410255,0,0,56,0,0,0,0,1,0,0,0,0
0.0,1,32.326530612244895,0,2,15,0,0,1,0,0,0,1,0,0
0.0,0,29.0,1,0,26,0,1,0,0,1,0,0,0,0
0.0,0,39.0,1,0,71,1,0,1,0,1,0,0,0,0
1.0,1,30.0,0,0,86,1,0,0,0,0,1,0,0,0
0.0,1,25.0,1,0,7,0,0,0,0,0,1,0,0,0
0.0,0,19.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,36.0,0,2,15,0,0,0,0,0,0,1,0,0
1.0,1,22.0,0,0,8,0,0,0,0,0,1,0,0,0
0.0,1,17.360841747572817,8,2,69,0,0,0,0,0,1,0,0,0
1.0,1,38.0,0,0,227,1,0,1,0,0,1,0,0,0
1.0,1,19.0,0,2,26,1,0,0,0,0,1,0,0,0
0.0,0,42.0,0,0,26,1,0,0,0,1,0,0,0,0
1.0,1,24.0,1,2,65,0,1,0,0,0,1,0,0,0
1.0,0,49.0,1,0,89,1,0,1,0,1,0,0,0,0
0.0,0,42.0,1,0,52,1,0,0,0,1,0,0,0,0
1.0,0,32.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,1,1,0,0,0,0
0.0,0,37.0,1,0,53,1,0,0,0,1,0,0,0,0
0.0,0,19.0,0,0,10,0,0,0,0,1,0,0,0,0
0.0,0,51.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,1,36.0,0,0,31,1,0,1,0,0,1,0,0,0
1.0,1,19.0,1,0,26,0,1,0,0,0,0,1,0,0
0.0,1,60.0,1,0,26,0,1,0,0,0,0,1,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,1,1,0,0,0,0
1.0,0,21.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,31.0,1,0,113,1,0,1,0,0,1,0,0,0
1.0,1,33.0,0,0,151,1,0,0,0,0,1,0,0,0
0.0,0,30.0,0,0,7,0,0,1,0,1,0,0,0,0
0.0,0,44.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,40.0,1,4,27,0,0,0,0,1,0,0,0,0
0.0,1,25.0,1,2,151,1,0,0,0,0,0,1,0,0
0.0,0,55.0,0,0,50,1,0,0,0,1,0,0,0,0
0.0,0,55.5,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,23.0,1,0,82,1,0,0,0,0,0,1,0,0
0.0,0,61.0,0,0,6,0,0,0,0,1,0,0,0,0
0.0,1,27.0,1,0,7,0,0,0,0,0,1,0,0,0
1.0,0,0.8333,0,2,29,0,1,0,0,0,0,0,1,0
0.0,0,25.0,0,0,26,1,0,1,0,1,0,0,0,0
1.0,0,18.0,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,34.0,0,0,13,0,1,0,0,0,1,0,0,0
0.0,0,19.0,0,0,10,0,1,0,0,1,0,0,0,0
1.0,1,28.0,1,0,24,0,1,1,0,0,0,1,0,0
0.0,0,51.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
1.0,1,28.0,0,0,12,0,1,0,0,0,0,1,0,0
1.0,1,41.0,0,0,134,1,0,1,0,0,1,0,0,0
1.0,1,3.0,1,2,41,0,1,1,0,0,1,0,0,0
0.0,0,32.0,2,0,73,0,1,0,0,1,0,0,0,0
1.0,1,29.0,1,0,26,0,1,0,0,0,0,1,0,0
0.0,0,21.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,24.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,28.5,0,0,27,1,0,1,0,1,0,0,0,0
0.0,0,40.0,0,0,27,1,0,1,0,0,0,0,0,1
1.0,0,50.0,2,0,133,1,0,0,0,0,0,0,0,1
0.0,1,30.0,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,18.5,0,0,7,0,0,1,0,1,0,0,0,0
1.0,1,4.0,1,1,23,0,1,0,0,0,1,0,0,0
0.0,0,11.0,0,0,18,0,0,1,0,1,0,0,0,0
0.0,1,20.0,0,0,7,0,0,0,0,0,1,0,0,0
0.0,0,23.0,1,0,13,0,0,0,0,1,0,0,0,0
0.0,0,21.0,0,0,7,0,0,0,1,1,0,0,0,0
1.0,0,48.0,1,0,76,1,0,1,0,1,0,0,0,0
1.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,14.0,0,0,65,0,1,0,0,1,0,0,0,0
0.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
1.0,0,38.0,1,0,90,1,0,0,0,1,0,0,0,0
0.0,0,28.0,0,0,9,0,0,0,0,1,0,0,0,0
1.0,0,52.0,0,0,30,1,0,0,0,0,0,0,0,1
1.0,1,42.9264705882353,0,1,55,1,0,0,0,0,0,1,0,0
0.0,0,41.45075757575758,0,0,0,1,0,0,0,1,0,0,0,0
0.0,0,59.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,40.0,1,1,15,0,0,0,1,1,0,0,0,0
1.0,1,42.9264705882353,0,0,27,1,0,1,0,0,0,1,0,0
0.0,1,24.0,0,0,8,0,0,0,0,0,1,0,0,0
0.0,0,32.0,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,17.360841747572817,1,0,15,0,0,0,1,0,1,0,0,0
1.0,1,18.0,0,2,79,1,0,0,0,0,1,0,0,0
0.0,0,24.0,0,0,9,0,0,0,0,1,0,0,0,0
0.0,0,34.0,0,0,13,0,1,0,0,1,0,0,0,0
1.0,1,30.0,0,0,31,1,0,1,0,0,1,0,0,0
0.0,1,17.360841747572817,1,0,14,0,0,1,0,0,1,0,0,0
1.0,0,32.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,0,43.0,1,0,27,1,0,1,0,1,0,0,0,0
1.0,1,24.0,0,2,14,0,1,0,0,0,0,1,0,0
1.0,1,1.0,1,1,11,0,0,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,6,0,0,0,1,1,0,0,0,0
0.0,0,36.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,20.0,0,0,9,0,0,0,0,1,0,0,0,0
0.0,1,25.0,0,0,7,0,0,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,27.0,0,0,7,0,0,1,0,1,0,0,0,0
0.0,0,32.346715328467155,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,24.0,0,0,49,1,0,1,0,0,1,0,0,0
0.0,0,33.0,0,0,9,0,0,0,0,1,0,0,0,0
0.0,0,62.0,0,0,9,0,1,0,1,1,0,0,0,0
1.0,1,18.0,1,0,53,1,0,0,0,0,0,1,0,0
1.0,1,42.9264705882353,0,0,79,1,0,1,0,0,0,1,0,0
0.0,0,47.0,0,0,9,0,0,0,0,1,0,0,0,0
0.0,0,71.0,0,0,49,1,0,1,0,1,0,0,0,0
1.0,1,17.360841747572817,1,0,15,0,0,0,1,0,1,0,0,0
1.0,1,8.0,1,1,26,0,1,0,0,0,1,0,0,0
1.0,0,32.0,0,0,56,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,6,0,0,1,0,1,0,0,0,0
0.0,1,29.0,0,4,21,0,0,0,0,0,0,1,0,0
0.0,0,55.0,1,1,93,1,0,0,0,1,0,0,0,0
1.0,1,22.0,1,0,66,1,0,0,0,0,0,1,0,0
0.0,0,25.0,0,0,31,0,1,0,0,1,0,0,0,0
1.0,0,3.0,1,1,15,0,0,0,0,0,0,0,1,0
1.0,0,3.0,4,2,31,0,0,0,0,0,0,0,1,0
0.0,0,24.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,58.0,0,0,29,1,0,1,0,1,0,0,0,0
1.0,1,17.0,1,0,57,1,0,0,0,0,0,1,0,0
1.0,0,2.0,1,1,23,0,1,0,0,0,0,0,1,0
0.0,0,27.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,1,17.360841747572817,8,2,69,0,0,0,0,0,1,0,0,0
0.0,0,29.0,1,0,7,0,0,0,0,1,0,0,0,0
1.0,0,8.0,0,2,32,0,1,0,0,0,0,0,1,0
1.0,1,33.0,1,2,20,0,0,0,0,0,0,1,0,0
1.0,1,15.0,1,0,14,0,0,1,0,0,0,1,0,0
1.0,1,18.0,0,1,23,0,1,0,0,0,1,0,0,0
0.0,0,28.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,11.5,1,1,14,0,0,0,0,0,0,0,1,0
0.0,0,28.318910256410255,1,0,19,0,0,0,0,1,0,0,0,0
1.0,1,28.0,1,0,26,0,1,0,0,0,0,1,0,0
1.0,1,4.0,1,1,16,0,0,0,0,0,1,0,0,0
1.0,1,36.0,1,0,17,0,0,0,0,0,0,1,0,0
1.0,0,24.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,58.0,0,1,153,1,0,0,0,0,0,1,0,0
1.0,0,35.0,0,0,26,1,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,1,1,0,0,0,0
0.0,0,16.0,4,1,39,0,0,0,0,1,0,0,0,0
1.0,0,53.0,1,1,81,1,0,0,0,0,0,0,0,1
1.0,1,38.0,0,0,80,1,0,0,0,0,1,0,0,0
0.0,0,32.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,15.0,1,1,7,0,0,1,0,1,0,0,0,0
1.0,1,17.360841747572817,0,0,8,0,0,0,0,0,1,0,0,0
0.0,0,32.346715328467155,0,0,0,0,1,0,0,1,0,0,0,0
0.0,0,26.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,28.0,2,0,7,0,0,0,0,1,0,0,0,0
1.0,1,32.5,0,0,13,0,1,0,0,0,1,0,0,0
0.0,1,18.0,1,1,13,0,1,0,0,0,1,0,0,0
0.0,0,21.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,19.0,0,0,13,0,1,0,0,1,0,0,0,0
1.0,1,18.0,1,0,227,1,0,1,0,0,0,1,0,0
0.0,0,70.5,0,0,7,0,0,0,1,1,0,0,0,0
0.0,0,29.0,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,14.0,1,0,11,0,0,1,0,0,1,0,0,0
1.0,1,30.0,3,0,21,0,1,0,0,0,0,1,0,0
1.0,0,0.6667,1,1,14,0,1,0,0,0,0,0,1,0
1.0,1,63.0,0,0,9,0,0,0,0,0,0,1,0,0
1.0,0,12.0,1,0,11,0,0,1,0,0,0,0,1,0
0.0,1,31.0,0,0,7,0,0,0,0,0,1,0,0,0
0.0,0,26.0,0,0,10,0,1,0,0,1,0,0,0,0
1.0,1,19.0,1,0,7,0,0,0,0,0,1,0,0,0
1.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
0.0,1,37.0,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,38.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,22.0,1,0,7,0,0,0,0,1,0,0,0,0
0.0,0,19.0,0,0,14,0,0,0,0,1,0,0,0,0
0.0,0,0.75,1,1,13,0,0,0,0,0,0,0,1,0
0.0,0,32.346715328467155,0,0,15,0,1,1,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,47.0,0,0,38,1,0,0,0,1,0,0,0,0
1.0,1,2.0,0,1,12,0,0,0,0,0,1,0,0,0
0.0,1,17.360841747572817,0,0,8,0,0,0,0,0,1,0,0,0
0.0,1,2.0,1,1,20,0,0,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,15,0,0,0,1,1,0,0,0,0
1.0,0,8.0,1,1,36,0,1,0,0,0,0,0,1,0
0.0,0,35.0,0,0,26,0,1,0,0,1,0,0,0,0
1.0,1,52.0,1,1,93,1,0,0,0,0,0,1,0,0
0.0,0,32.5,0,0,211,1,0,1,0,1,0,0,0,0
1.0,0,6.0,0,2,134,1,0,1,0,0,0,0,1,0
1.0,0,17.0,0,2,110,1,0,1,0,1,0,0,0,0
1.0,1,38.0,0,0,7,0,0,1,0,0,0,1,0,0
1.0,1,21.0,0,0,7,0,0,0,0,0,1,0,0,0
0.0,0,17.0,0,0,47,1,0,0,0,1,0,0,0,0
0.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
1.0,0,11.0,1,2,120,1,0,0,0,0,0,0,1,0
0.0,1,17.360841747572817,3,1,25,0,0,0,0,0,1,0,0,0
1.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,30.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,1,17.360841747572817,0,0,7,0,0,0,1,0,1,0,0,0
0.0,1,16.0,5,2,46,0,0,0,0,0,1,0,0,0
0.0,0,23.0,0,0,9,0,0,0,0,1,0,0,0,0
1.0,1,31.0,0,0,21,0,1,0,0,0,0,1,0,0
1.0,1,29.0,0,2,15,0,0,1,0,0,0,1,0,0
0.0,1,32.326530612244895,0,0,8,0,0,0,0,0,0,1,0,0
0.0,0,18.0,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,27.0,0,0,7,0,0,0,0,0,1,0,0,0
1.0,0,28.318910256410255,0,0,56,0,0,0,0,1,0,0,0,0
0.0,0,40.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,28.5,0,0,7,0,0,1,0,1,0,0,0,0
1.0,1,45.0,0,0,7,0,0,1,0,0,0,1,0,0
1.0,0,6.0900891891891895,1,1,15,0,0,1,0,0,0,0,1,0
1.0,1,5.0,4,2,31,0,0,0,0,0,1,0,0,0
1.0,1,27.0,0,0,10,0,1,0,0,0,1,0,0,0
0.0,1,22.0,0,0,9,0,0,0,0,0,1,0,0,0
0.0,0,17.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,1,21.0,0,0,8,0,0,0,0,0,1,0,0,0
0.0,0,36.5,0,2,26,0,1,0,0,1,0,0,0,0
0.0,0,40.0,1,0,26,0,1,0,0,1,0,0,0,0
0.0,0,29.0,1,0,21,0,1,0,0,1,0,0,0,0
1.0,0,27.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,1,17.360841747572817,8,2,69,0,0,0,0,0,1,0,0,0
1.0,1,17.0,4,2,7,0,0,0,0,0,1,0,0,0
